run,layer,epoch,mdk_lambda0
partA_paper_flow_mdk_20260913_202615,1,103,0.34831687808036804
partA_paper_flow_mdk_20260913_202615,1,104,0.3447321057319641
partA_paper_flow_mdk_20260913_202615,1,105,0.3422844409942627
partA_paper_flow_mdk_20260913_202615,1,106,0.34299638867378235
partA_paper_flow_mdk_20260913_202615,1,107,0.3418620824813843
partA_paper_flow_mdk_20260913_202615,1,108,0.3434593081474304
partA_paper_flow_mdk_20260913_202615,1,109,0.3456614315509796
partA_paper_flow_mdk_20260913_202615,1,110,0.3388253152370453
partA_paper_flow_mdk_20260913_202615,1,111,0.33886462450027466
partA_paper_flow_mdk_20260913_202615,1,112,0.3414895832538605
partA_paper_flow_mdk_20260913_202615,2,1,0.41926485300064087
partA_paper_flow_mdk_20260913_202615,2,2,0.4547325074672699
partA_paper_flow_mdk_20260913_202615,2,3,0.42949140071868896
partA_paper_flow_mdk_20260913_202615,2,4,0.40089187026023865
partA_paper_flow_mdk_20260913_202615,2,5,0.4129135310649872
partA_paper_flow_mdk_20260913_202615,2,6,0.4065034091472626
partA_paper_flow_mdk_20260913_202615,2,7,0.3953249156475067
partA_paper_flow_mdk_20260913_202615,2,8,0.39844629168510437
partA_paper_flow_mdk_20260913_202615,2,9,0.39864906668663025
partA_paper_flow_mdk_20260913_202615,2,10,0.40465426445007324
partA_paper_flow_mdk_20260913_202615,2,11,0.38885030150413513
partA_paper_flow_mdk_20260913_202615,2,12,0.3767491579055786
partA_paper_flow_mdk_20260913_202615,2,13,0.36962732672691345
partA_paper_flow_mdk_20260913_202615,2,14,0.3678436577320099
partA_paper_flow_mdk_20260913_202615,2,15,0.3666844367980957
partA_paper_flow_mdk_20260913_202615,2,16,0.3536536693572998
partA_paper_flow_mdk_20260913_202615,2,17,0.35909968614578247
partA_paper_flow_mdk_20260913_202615,2,18,0.36207476258277893
partA_paper_flow_mdk_20260913_202615,2,19,0.34100446105003357
partA_paper_flow_mdk_20260913_202615,2,20,0.3395775854587555
partA_paper_flow_mdk_20260913_202615,2,21,0.3390418589115143
partA_paper_flow_mdk_20260913_202615,2,22,0.33463212847709656
partA_paper_flow_mdk_20260913_202615,2,23,0.3199962079524994
partA_paper_flow_mdk_20260913_202615,2,24,0.3155783712863922
partA_paper_flow_mdk_20260913_202615,2,25,0.3082762658596039
partA_paper_flow_mdk_20260913_202615,2,26,0.3084091544151306
partA_paper_flow_mdk_20260913_202615,2,27,0.306498259305954
partA_paper_flow_mdk_20260913_202615,2,28,0.29648929834365845
partA_paper_flow_mdk_20260913_202615,2,29,0.30514606833457947
partA_paper_flow_mdk_20260913_202615,2,30,0.29246625304222107
partA_paper_flow_mdk_20260913_202615,2,31,0.2944623827934265
partA_paper_flow_mdk_20260913_202615,2,32,0.28669753670692444
partA_paper_flow_mdk_20260913_202615,2,33,0.28032055497169495
partA_paper_flow_mdk_20260913_202615,2,34,0.280030220746994
partA_paper_flow_mdk_20260913_202615,2,35,0.2863597273826599
partA_paper_flow_mdk_20260913_202615,2,36,0.27664121985435486
partA_paper_flow_mdk_20260913_202615,2,37,0.27149996161460876
partA_paper_flow_mdk_20260913_202615,2,38,0.2715407907962799
