run,layer,epoch,mdk_lambda0
MS_partA_flow_mdk_s2,0,27,0.3963906764984131
MS_partA_flow_mdk_s2,0,28,0.3770633339881897
MS_partA_flow_mdk_s2,0,29,0.3925394117832184
MS_partA_flow_mdk_s2,0,30,0.38326793909072876
MS_partA_flow_mdk_s2,0,31,0.3909367322921753
MS_partA_flow_mdk_s2,0,32,0.39020755887031555
MS_partA_flow_mdk_s2,0,33,0.39527755975723267
MS_partA_flow_mdk_s2,0,34,0.38437619805336
MS_partA_flow_mdk_s2,0,35,0.37917402386665344
MS_partA_flow_mdk_s2,0,36,0.3749343156814575
MS_partA_flow_mdk_s2,0,37,0.3904901146888733
MS_partA_flow_mdk_s2,0,38,0.38231155276298523
MS_partA_flow_mdk_s2,0,39,0.3827270269393921
MS_partA_flow_mdk_s2,0,40,0.3732911944389343
MS_partA_flow_mdk_s2,1,1,0.4498399794101715
MS_partA_flow_mdk_s2,1,2,0.41709086298942566
MS_partA_flow_mdk_s2,1,3,0.3985308110713959
MS_partA_flow_mdk_s2,1,4,0.37259939312934875
MS_partA_flow_mdk_s2,1,5,0.36053115129470825
MS_partA_flow_mdk_s2,1,6,0.33437788486480713
MS_partA_flow_mdk_s2,1,7,0.3155020475387573
MS_partA_flow_mdk_s2,1,8,0.3188852369785309
MS_partA_flow_mdk_s2,1,9,0.2984007000923157
MS_partA_flow_mdk_s2,1,10,0.2878786623477936
MS_partA_flow_mdk_s2,1,11,0.276638388633728
MS_partA_flow_mdk_s2,1,12,0.2750849723815918
MS_partA_flow_mdk_s2,1,13,0.2636279761791229
MS_partA_flow_mdk_s2,1,14,0.2613229751586914
MS_partA_flow_mdk_s2,1,15,0.2619161307811737
MS_partA_flow_mdk_s2,1,16,0.26003459095954895
MS_partA_flow_mdk_s2,1,17,0.24154746532440186
MS_partA_flow_mdk_s2,1,18,0.24062740802764893
MS_partA_flow_mdk_s2,1,19,0.23920316994190216
MS_partA_flow_mdk_s2,1,20,0.23162634670734406
MS_partA_flow_mdk_s2,1,21,0.22519879043102264
MS_partA_flow_mdk_s2,1,22,0.21116924285888672
MS_partA_flow_mdk_s2,1,23,0.20997440814971924
MS_partA_flow_mdk_s2,1,24,0.20249466598033905
MS_partA_flow_mdk_s2,1,25,0.1942250281572342
MS_partA_flow_mdk_s2,1,26,0.1927872747182846
MS_partA_flow_mdk_s2,1,27,0.17978951334953308
MS_partA_flow_mdk_s2,1,28,0.17649798095226288
MS_partA_flow_mdk_s2,1,29,0.16640497744083405
MS_partA_flow_mdk_s2,1,30,0.16324912011623383
MS_partA_flow_mdk_s2,1,31,0.15808776021003723
MS_partA_flow_mdk_s2,1,32,0.15766017138957977
MS_partA_flow_mdk_s2,1,33,0.15818195044994354
MS_partA_flow_mdk_s2,1,34,0.15047961473464966
MS_partA_flow_mdk_s2,1,35,0.1397371143102646
MS_partA_flow_mdk_s2,1,36,0.13355714082717896
MS_partA_flow_mdk_s2,1,37,0.1348332017660141
MS_partA_flow_mdk_s2,1,38,0.14227250218391418
MS_partA_flow_mdk_s2,1,39,0.13623879849910736
MS_partA_flow_mdk_s2,1,40,0.1309509575366974
MS_partA_flow_mdk_s2,2,1,0.4004019796848297
MS_partA_flow_mdk_s2,2,2,0.3725864589214325
MS_partA_flow_mdk_s2,2,3,0.3620796501636505
MS_partA_flow_mdk_s2,2,4,0.3511257469654083
MS_partA_flow_mdk_s2,2,5,0.35004931688308716
MS_partA_flow_mdk_s2,2,6,0.3371069133281708
MS_partA_flow_mdk_s2,2,7,0.331992506980896
MS_partA_flow_mdk_s2,2,8,0.317381888628006
MS_partA_flow_mdk_s2,2,9,0.29352059960365295
MS_partA_flow_mdk_s2,2,10,0.27880316972732544
MS_partA_flow_mdk_s2,2,11,0.2571828067302704
MS_partA_flow_mdk_s2,2,12,0.2620964050292969
MS_partA_flow_mdk_s2,2,13,0.24644504487514496
MS_partA_flow_mdk_s2,2,14,0.2282303273677826
MS_partA_flow_mdk_s2,2,15,0.2153725028038025
MS_partA_flow_mdk_s2,2,16,0.21233732998371124
